CAUSE,DT,AGE,SEX,RACECOLOR,DEATH_COUNT,DEATH_RATE,DEATHS_STANDARDIZED,DEATHS_STANDARDIZED_BR
I500,2009-05-28,"[80.0, 85.0)",Male,Black,1,0.530096212462562,11.473943992696146,1.6866697669263333
I500,2009-08-08,"[50.0, 55.0)",Male,White,1,0.530096212462562,0.6859423039111827,0.7288822921360227
I500,2009-10-01,"[65.0, 70.0)",Male,White,1,0.530096212462562,2.1760928262009935,1.0693320147951684
I500,2009-12-20,"[50.0, 55.0)",Female,Brown,1,0.530096212462562,0.7171214995435091,0.8373110628670012
I500,2009-12-26,"[80.0, 85.0)",Female,White,1,0.530096212462562,9.708721839973661,2.120384849850248
I500,2010-01-17,"[80.0, 85.0)",Male,Brown,1,0.4717448426495077,10.210927330075924,1.5010063175211608
I500,2010-02-13,"[75.0, 80.0)",Male,Black,1,0.4717448426495077,5.105463665037962,1.222248001410088
I500,2010-04-02,"[65.0, 70.0)",Male,Brown,1,0.4717448426495077,1.9365551832902614,0.9516232170688346
I500,2010-04-12,"[70.0, 75.0)",Female,White,1,0.4717448426495077,3.120005573078755,1.4283385513554543
I500,2010-05-12,"[75.0, 80.0)",Female,Black,1,0.4717448426495077,4.6800083596181326,1.513514703500504
I500,2010-07-22,"[80.0, 85.0)",Male,White,1,0.4717448426495077,10.210927330075924,1.5010063175211608
I500,2010-10-04,"[65.0, 70.0)",Male,White,1,0.4717448426495077,1.9365551832902614,0.9516232170688346
I500,2010-10-31,"[60.0, 65.0)",Male,White,1,0.4717448426495077,1.2763659162594905,0.8523571588780878
I500,2010-12-05,"[75.0, 80.0)",Female,Black,1,0.4717448426495077,4.6800083596181326,1.513514703500504
I500,2010-12-10,"[65.0, 70.0)",Male,Black,1,0.4717448426495077,1.9365551832902614,0.9516232170688346
I500,2010-12-10,"[90.0, 95.0)",Male,Brown,1,0.4717448426495077,56.16010031541758,1.415234527948523
I500,2010-12-14,"[85.0, 90.0)",Female,Brown,1,0.4717448426495077,16.045742947262163,1.8195872502195294
I500,2010-12-27,"[85.0, 90.0)",Female,Brown,1,0.4717448426495077,16.045742947262163,1.8195872502195294
I500,2010-12-28,"[65.0, 70.0)",Female,,1,0.4717448426495077,2.0800037153858364,1.1968341378330105
I500,2011-01-28,"[85.0, 90.0)",Male,White,1,0.424962284597242,16.863582722112778,1.1332327589259787
I500,2011-02-05,"[90.0, 95.0)",Male,Brown,1,0.424962284597242,50.59074816633833,1.274886853791726
I500,2011-03-30,"[75.0, 80.0)",Male,White,1,0.424962284597242,4.599158924212575,1.1010386464564903
I500,2011-04-05,"[70.0, 75.0)",Female,White,1,0.424962284597242,2.8105971203521296,1.286691361697205
I500,2011-07-20,"[95.0, 100.0)",Female,Brown,1,0.424962284597242,101.18149633267666,1.699849138388968
I500,2011-08-23,"[55.0, 60.0)",Female,White,1,0.424962284597242,0.8647991139545015,0.8317637878014397
I500,2012-02-01,"[50.0, 55.0)",Female,Brown,1,0.41310364770520924,0.5588523372635406,0.65251598898891
I500,2012-02-20,"[65.0, 70.0)",Female,,1,0.41310364770520924,1.821444654784873,1.0480592543632161
I500,2012-02-26,"[80.0, 85.0)",Female,Black,1,0.41310364770520924,7.566000873721779,1.652414590820837
I500,2012-04-25,"[30.0, 35.0)",Male,Brown,1,0.41310364770520924,0.20576989823929528,0.3500145969050413
I500,2012-05-01,"[80.0, 85.0)",Female,Brown,1,0.41310364770520924,7.566000873721779,1.652414590820837
I500,2012-05-17,"[80.0, 85.0)",Male,Brown,1,0.41310364770520924,8.941637396216649,1.3144206972438472
I500,2012-05-17,"[90.0, 95.0)",Female,Brown,1,0.41310364770520924,32.78600378612772,1.5147133749191009
I500,2012-05-22,"[85.0, 90.0)",Male,White,1,0.41310364770520924,16.39300189306386,1.1016097272138916
I500,2012-07-12,"[70.0, 75.0)",Male,Brown,1,0.41310364770520924,2.6583246313076523,0.9713518202798161
I500,2012-08-09,"[90.0, 95.0)",Male,Brown,1,0.41310364770520924,49.17900567919157,1.2393109431156275
I500,2012-09-24,"[45.0, 50.0)",Female,White,1,0.41310364770520924,0.39660488450960946,0.5363684458107959
I500,2012-11-23,"[60.0, 65.0)",Female,Brown,1,0.41310364770520924,1.3114401514451086,1.002464851764641
I500,2013-01-31,"[85.0, 90.0)",Male,Brown,1,0.38774117501085675,15.386554563922887,1.0339764666956182
I500,2013-03-10,"[90.0, 95.0)",Male,Black,1,0.38774117501085675,46.15966369176866,1.1632235250325702
I500,2013-03-29,"[95.0, 100.0)",Female,Brown,1,0.38774117501085675,92.31932738353731,1.550964700043427
I500,2013-04-02,"[80.0, 85.0)",Male,Brown,1,0.38774117501085675,8.392666125776119,1.2337219204890895
I500,2013-04-30,"[65.0, 70.0)",Male,Brown,1,0.38774117501085675,1.5917125410954711,0.7821675426943145
I500,2013-06-04,"[65.0, 70.0)",Male,Brown,1,0.38774117501085675,1.5917125410954711,0.7821675426943145
I500,2013-07-14,"[65.0, 70.0)",Male,Black,1,0.38774117501085675,1.5917125410954711,0.7821675426943145
I500,2013-08-10,"[80.0, 85.0)",Female,Brown,1,0.38774117501085675,7.101486721810561,1.5509647000434268
I500,2013-09-19,"[75.0, 80.0)",Female,White,1,0.38774117501085675,3.846638640980722,1.2440029364931655
I500,2013-09-30,"[40.0, 45.0)",Male,Black,1,0.38774117501085675,0.290312350262696,0.40359222933520006
I500,2013-10-11,"[60.0, 65.0)",Female,White,1,0.38774117501085675,1.2309243651138309,0.9409185846930124
I500,2013-10-19,"[75.0, 80.0)",Male,Brown,1,0.38774117501085675,4.196333062888059,1.0046021352554013
I500,2013-12-06,"[90.0, 95.0)",Male,White,1,0.38774117501085675,46.15966369176866,1.1632235250325702
I500,2013-12-20,"[65.0, 70.0)",Male,Brown,1,0.38774117501085675,1.5917125410954711,0.7821675426943145
I500,2014-01-20,"[85.0, 90.0)",Female,White,1,0.37677697440554014,12.815543347127212,1.453282615564226
I500,2014-03-19,"[80.0, 85.0)",Female,Brown,1,0.37677697440554014,6.900677186914653,1.5071078976221604
I500,2014-03-28,"[65.0, 70.0)",Female,Brown,1,0.37677697440554014,1.6612741375905649,0.9558971387696112
I500,2014-04-01,"[70.0, 75.0)",Female,Brown,1,0.37677697440554014,2.4919112063858475,1.1407969502834412
I500,2014-04-04,"[75.0, 80.0)",Female,Black,1,0.37677697440554014,3.7378668095787715,1.2088261262177749
I500,2014-04-09,"[85.0, 90.0)",Male,Black,1,0.37677697440554014,14.951467238315086,1.0047385984147739
I500,2014-05-02,"[75.0, 80.0)",Male,Brown,1,0.37677697440554014,4.077672883176841,0.9761948882325355
I500,2014-05-20,"[15.0, 20.0)",Female,,1,0.37677697440554014,0.1655143974721227,0.30726092746724865
I500,2014-05-25,"[75.0, 80.0)",Male,Brown,1,0.37677697440554014,4.077672883176841,0.9761948882325355
I500,2014-07-02,"[75.0, 80.0)",Male,Brown,1,0.37677697440554014,4.077672883176841,0.9761948882325355
I500,2014-07-03,"[85.0, 90.0)",Female,White,1,0.37677697440554014,12.815543347127212,1.453282615564226
I500,2014-07-19,"[95.0, 100.0)",Male,Black,1,0.37677697440554014,89.70880342989051,0.7535539488110804
I500,2014-07-22,"[75.0, 80.0)",Male,Black,1,0.37677697440554014,4.077672883176841,0.9761948882325355
I500,2014-07-30,"[80.0, 85.0)",Female,Black,1,0.37677697440554014,6.900677186914653,1.5071078976221604
I500,2014-09-05,"[60.0, 65.0)",Male,Brown,1,0.37677697440554014,1.0194182207942102,0.6807674878463736
I500,2014-09-13,"[30.0, 35.0)",Female,White,1,0.37677697440554014,0.17152734881432216,0.30329465817348444
I500,2014-10-24,"[60.0, 65.0)",Female,Brown,1,0.37677697440554014,1.1961173790652067,0.914312124557444
I500,2014-11-15,"[70.0, 75.0)",Female,,1,0.37677697440554014,2.4919112063858475,1.1407969502834412
I500,2014-12-26,"[80.0, 85.0)",Male,Brown,1,0.37677697440554014,8.155345766353681,1.1988358276539912
I500,2015-03-08,"[80.0, 85.0)",Male,Brown,1,0.366668377785763,7.9365449737178135,1.1666721111365186
I500,2015-03-20,"[70.0, 75.0)",Female,Brown,1,0.366668377785763,2.4250554086359988,1.1101903660735604
I500,2015-05-03,"[80.0, 85.0)",Female,,1,0.366668377785763,6.715538054684302,1.4666735111430518
I500,2015-05-29,"[85.0, 90.0)",Female,White,1,0.366668377785763,12.471713530127989,1.414292314316514
I500,2015-06-20,"[95.0, 100.0)",Female,Brown,1,0.366668377785763,87.30199471089594,1.466673511143052
I500,2015-07-20,"[70.0, 75.0)",Female,Brown,1,0.366668377785763,2.4250554086359988,1.1101903660735604
I500,2015-08-23,"[75.0, 80.0)",Female,Brown,1,0.366668377785763,3.637583112953998,1.176394378729323
I500,2015-09-12,"[85.0, 90.0)",Female,Brown,1,0.366668377785763,12.471713530127989,1.414292314316514
I500,2016-01-14,"[70.0, 75.0)",Female,Brown,1,0.35732662512149105,2.3632713301685917,1.0819056149511814
I500,2016-01-19,"[85.0, 90.0)",Male,White,1,0.35732662512149105,14.17962798101155,0.9528710003239762
I500,2016-02-23,"[90.0, 95.0)",Female,Brown,1,0.35732662512149105,28.3592559620231,1.3101976254454673
I500,2016-04-06,"[80.0, 85.0)",Female,White,1,0.35732662512149105,6.544443683543791,1.4293065004859642
I500,2016-04-13,"[85.0, 90.0)",Male,Brown,1,0.35732662512149105,14.17962798101155,0.9528710003239762
I500,2016-04-20,"[85.0, 90.0)",Male,Brown,1,0.35732662512149105,14.17962798101155,0.9528710003239762
I500,2016-04-23,"[70.0, 75.0)",Female,Yellow,1,0.35732662512149105,2.3632713301685917,1.0819056149511814
I500,2016-05-05,"[80.0, 85.0)",Male,Brown,1,0.35732662512149105,7.734342535097208,1.1369483526592896
I500,2016-05-10,"[90.0, 95.0)",Female,Brown,1,0.35732662512149105,28.3592559620231,1.3101976254454673
I500,2016-05-27,"[70.0, 75.0)",Female,Black,1,0.35732662512149105,2.3632713301685917,1.0819056149511814
I500,2016-09-30,"[80.0, 85.0)",Male,Brown,1,0.35732662512149105,7.734342535097208,1.1369483526592896
I500,2016-10-02,"[55.0, 60.0)",Male,Brown,1,0.35732662512149105,0.621005605007805,0.5346858259117201
I500,2016-10-03,"[60.0, 65.0)",Male,Brown,1,0.35732662512149105,0.966792816887151,0.6456242431172395
I500,2016-11-15,"[75.0, 80.0)",Male,White,1,0.35732662512149105,3.867171267548604,0.9258008014511357
I500,2017-07-18,"[50.0, 55.0)",Male,Brown,1,0.3486908402403177,0.4512045034165602,0.47944990533043685
I500,2017-07-30,"[65.0, 70.0)",Female,Brown,1,0.3486908402403177,1.5374375671971678,0.8846415761652506
I500,2017-08-07,"[60.0, 65.0)",Female,White,1,0.3486908402403177,1.106955048381961,0.846156438983171
I500,2017-08-21,"[80.0, 85.0)",Male,Black,1,0.3486908402403177,7.547420784422461,1.1094708553101018
I500,2017-09-12,"[70.0, 75.0)",Female,Brown,1,0.3486908402403177,2.306156350795752,1.0557583773942956
I500,2017-09-24,"[70.0, 75.0)",Female,Black,1,0.3486908402403177,2.306156350795752,1.0557583773942956
I500,2017-09-27,"[30.0, 35.0)",Male,Brown,1,0.3486908402403177,0.17368541554110264,0.2954388918354156
I500,2017-12-20,"[85.0, 90.0)",Female,White,1,0.3486908402403177,11.860232661235292,1.3449503837840824
I500,2017-12-25,"[55.0, 60.0)",Male,,1,0.3486908402403177,0.6059972892601975,0.52176366605303
I500,2018-02-27,"[70.0, 75.0)",Female,Brown,1,0.34263589796302957,2.266110436263423,1.0374253577213952
I500,2018-06-11,"[70.0, 75.0)",Female,White,1,0.34263589796302957,2.266110436263423,1.0374253577213952
I500,2018-08-14,"[80.0, 85.0)",Male,Brown,1,0.34263589796302957,7.416361427771202,1.0902051298823665
I500,2018-09-30,"[80.0, 85.0)",Male,White,1,0.34263589796302957,7.416361427771202,1.0902051298823665
I500,2018-12-22,"[80.0, 85.0)",Female,Brown,1,0.34263589796302957,6.275382746575631,1.370543591852118
I500,2019-01-02,"[70.0, 75.0)",Male,Brown,1,0.334306164271363,2.151262318348539,0.7860712511245562
I500,2019-01-18,"[75.0, 80.0)",Male,Brown,1,0.334306164271363,3.6180320808589066,0.8661568801576222
I500,2019-01-23,"[80.0, 85.0)",Female,Brown,1,0.334306164271363,6.122823521453533,1.3372246570854518
I500,2019-01-31,"[75.0, 80.0)",Female,White,1,0.334306164271363,3.316529407453998,1.0725656103706231
I500,2019-03-19,"[70.0, 75.0)",Female,Black,1,0.334306164271363,2.2110196049693323,1.0122047751549605
I500,2019-03-29,"[60.0, 65.0)",Male,Brown,1,0.334306164271363,0.9045080202147266,0.6040304558993945
I500,2019-03-29,"[85.0, 90.0)",Male,White,1,0.334306164271363,13.266117629815993,0.8914831047236348
I500,2019-05-06,"[80.0, 85.0)",Male,White,1,0.334306164271363,7.236064161717813,1.0637014317725184
I500,2019-05-16,"[70.0, 75.0)",Male,White,1,0.334306164271363,2.151262318348539,0.7860712511245562
I500,2019-05-23,"[65.0, 70.0)",Female,Brown,1,0.334306164271363,1.4740130699795546,0.848147120466236
I500,2019-05-29,"[45.0, 50.0)",Male,Brown,1,0.334306164271363,0.322253869550186,0.4033329431290128
I500,2019-07-02,"[80.0, 85.0)",Male,White,1,0.334306164271363,7.236064161717813,1.0637014317725184
I500,2019-08-12,"[90.0, 95.0)",Male,White,1,0.334306164271363,39.798352889447976,1.002918492814089
I500,2019-08-15,"[65.0, 70.0)",Female,Brown,1,0.334306164271363,1.4740130699795546,0.848147120466236
I500,2019-11-26,"[70.0, 75.0)",Male,Brown,1,0.334306164271363,2.151262318348539,0.7860712511245562
I500,2020-01-22,"[75.0, 80.0)",Male,White,1,0.32648157337999845,3.533350361255394,0.8458840764845412
I500,2020-02-19,"[65.0, 70.0)",Male,Brown,1,0.32648157337999845,1.34023634392446,0.6585921394044797
I500,2020-03-10,"[70.0, 75.0)",Male,Brown,1,0.32648157337999845,2.1009110256113153,0.7676728887583746
I500,2020-03-12,"[95.0, 100.0)",Male,Brown,1,0.32648157337999845,77.73370794761867,0.6529631467599969
I500,2020-03-14,"[75.0, 80.0)",Female,White,1,0.32648157337999845,3.238904497817445,1.0474617145941618
I500,2020-07-22,"[80.0, 85.0)",Male,Brown,1,0.32648157337999845,7.066700722510788,1.038805006209086
I500,2020-07-28,"[70.0, 75.0)",Female,Brown,1,0.32648157337999845,2.15926966521163,0.9885136527338844
I500,2020-09-19,"[75.0, 80.0)",Male,White,1,0.32648157337999845,3.533350361255394,0.8458840764845412
I500,2020-11-14,"[70.0, 75.0)",Female,Brown,1,0.32648157337999845,2.15926966521163,0.9885136527338844
I500,2020-11-20,"[75.0, 80.0)",Male,Brown,1,0.32648157337999845,3.533350361255394,0.8458840764845412
I500,2020-12-20,"[65.0, 70.0)",Female,Brown,1,0.32648157337999845,1.4395131101410865,0.8282958435751814
I500,2021-03-15,"[85.0, 90.0)",Female,Brown,1,0.3191329795212367,10.854863249021653,1.2309414924390556
I500,2021-03-17,"[80.0, 85.0)",Female,Brown,1,0.3191329795212367,5.844926364857813,1.2765319180849466
I500,2021-07-12,"[85.0, 90.0)",Female,Black,1,0.3191329795212367,10.854863249021653,1.2309414924390556
I500,2021-08-16,"[75.0, 80.0)",Female,Yellow,1,0.3191329795212367,3.16600178096465,1.0238849759639679
I500,2021-08-22,"[70.0, 75.0)",Female,White,1,0.3191329795212367,2.1106678539764334,0.9662637435504114
I500,2021-08-27,"[90.0, 95.0)",Female,Brown,1,0.3191329795212367,25.3280142477172,1.1701542582445348
I500,2021-10-08,"[65.0, 70.0)",Male,Brown,1,0.3191329795212367,1.310069702468131,0.6437682517928396
I500,2022-02-25,"[80.0, 85.0)",Male,Brown,1,0.3121079144324942,6.7555825634739,0.9930706368306632
I500,2022-03-25,"[75.0, 80.0)",Female,White,1,0.3121079144324942,3.0963086749255377,1.001346225470919
I500,2022-04-17,"[60.0, 65.0)",Male,,1,0.3121079144324942,0.8444478204342375,0.5639222544859839
I500,2022-04-18,"[55.0, 60.0)",Female,White,1,0.3121079144324942,0.6351402410103667,0.6108778838037707
I500,2022-06-05,"[85.0, 90.0)",Female,White,1,0.3121079144324942,10.615915456887555,1.2038448128110488
I500,2022-06-09,"[85.0, 90.0)",Female,Brown,1,0.3121079144324942,10.615915456887555,1.2038448128110488
I500,2022-06-20,"[70.0, 75.0)",Male,Brown,1,0.3121079144324942,2.0084164377895375,0.733875366368297
I500,2022-11-08,"[65.0, 70.0)",Female,Black,1,0.3121079144324942,1.3761371888557943,0.7918293384676243
I500,2022-11-23,"[55.0, 60.0)",Male,White,1,0.3121079144324942,0.5424190379431598,0.4670227916690606
I500,2022-11-30,"[80.0, 85.0)",Female,White,1,0.3121079144324942,5.716262169093299,1.2484316577299768
I500,2022-12-07,"[40.0, 45.0)",Female,Brown,1,0.3121079144324942,0.2300662792514331,0.33916370887246267
I501,1996-08-06,"[20.0, 25.0)",Male,,1,1.1335169630813524,0.4693652021040796,0.8910428996743848
I501,1997-02-28,"[85.0, 90.0)",Female,Black,1,1.0055809744079642,34.20343450367224,3.8786694727164326
I501,1998-09-02,"[60.0, 65.0)",Male,Brown,1,0.9036035710413127,2.444814856713508,1.6326473613132808
I501,2000-03-27,"[60.0, 65.0)",Female,Brown,1,0.750756387059963,2.383353609714168,1.8218354992655104
I501,2001-08-07,"[55.0, 60.0)",Female,White,1,0.6627607963733729,1.3487195693393832,1.2971984817906188
I501,2001-10-25,"[60.0, 65.0)",Male,Brown,1,0.6627607963733729,1.7931839728716799,1.197488257083708
I501,2007-11-02,"[25.0, 30.0)",Male,Brown,1,0.49395156310972144,0.2115243076009427,0.39445052881423803
I501,2008-06-24,"[80.0, 85.0)",Male,White,1,0.5434487256127385,11.762959428847152,1.7291550360405312
I501,2008-07-31,"[55.0, 60.0)",Female,Black,1,0.5434487256127385,1.1059192625411853,1.063673146712112
I501,2009-01-10,"[35.0, 40.0)",Male,Brown,1,0.530096212462562,0.3278269712198899,0.4887900140888558
I501,2009-05-16,"[55.0, 60.0)",Male,Black,1,0.530096212462562,0.9212655760558949,0.7932096609841255
I501,2010-07-19,"[65.0, 70.0)",Female,Brown,1,0.4717448426495077,2.0800037153858364,1.1968341378330105
I501,2010-08-23,"[65.0, 70.0)",Male,,1,0.4717448426495077,1.9365551832902614,0.9516232170688346
I501,2010-10-09,"[95.0, 100.0)",Female,Brown,1,0.4717448426495077,112.32020063083516,1.886979370598031
I501,2012-04-23,"[60.0, 65.0)",Female,Brown,1,0.41310364770520924,1.3114401514451086,1.002464851764641
I501,2012-05-04,"[60.0, 65.0)",Male,White,1,0.41310364770520924,1.117704674527081,0.7464031816491848
I501,2012-09-21,"[40.0, 45.0)",Male,Brown,1,0.41310364770520924,0.3093019225106388,0.4299915326742902
I501,2013-08-07,"[60.0, 65.0)",Female,Brown,1,0.38774117501085675,1.2309243651138309,0.9409185846930124
I501,2014-05-12,"[45.0, 50.0)",Female,White,1,0.37677697440554014,0.36172904608826817,0.4892023619297739
I501,2015-03-03,"[65.0, 70.0)",Female,White,1,0.366668377785763,1.6167036057573323,0.9302512547527693
I501,2016-05-19,"[90.0, 95.0)",Female,White,1,0.35732662512149105,28.3592559620231,1.3101976254454673
I501,2016-11-17,"[55.0, 60.0)",Male,Brown,1,0.35732662512149105,0.621005605007805,0.5346858259117201
I501,2017-12-02,"[85.0, 90.0)",Male,Brown,1,0.3486908402403177,13.836938104774513,0.9298422406408474
I501,2018-05-15,"[70.0, 75.0)",Male,White,1,0.34263589796302957,2.204864208256303,0.8056573816968531
I501,2019-04-11,"[55.0, 60.0)",Male,Brown,1,0.334306164271363,0.5809978524007002,0.5002391509170029
I501,2019-07-16,"[65.0, 70.0)",Male,Brown,1,0.334306164271363,1.3723569961878612,0.674376227926715
I501,2019-07-21,"[15.0, 20.0)",Male,Black,1,0.334306164271363,0.16310800364527858,0.3075890732742664
I501,2019-11-04,"[85.0, 90.0)",Male,White,1,0.334306164271363,13.266117629815993,0.8914831047236348
I501,2021-01-10,"[75.0, 80.0)",Female,White,1,0.3191329795212367,3.16600178096465,1.0238849759639679
I501,2021-06-20,"[80.0, 85.0)",Female,Brown,1,0.3191329795212367,5.844926364857813,1.2765319180849466
I501,2021-06-28,"[70.0, 75.0)",Female,Brown,1,0.3191329795212367,2.1106678539764334,0.9662637435504114
I501,2021-11-02,"[85.0, 90.0)",Female,Brown,1,0.3191329795212367,10.854863249021653,1.2309414924390556
I501,2022-02-17,"[60.0, 65.0)",Male,Brown,1,0.3121079144324942,0.8444478204342375,0.5639222544859839
I501,2022-03-04,"[75.0, 80.0)",Male,Brown,1,0.3121079144324942,3.37779128173695,0.8086432328478257
I501,2022-03-22,"[65.0, 70.0)",Female,Brown,1,0.3121079144324942,1.3761371888557943,0.7918293384676243
I501,2022-03-25,"[75.0, 80.0)",Female,Brown,1,0.3121079144324942,3.0963086749255377,1.001346225470919
I501,2022-07-06,"[50.0, 55.0)",Female,Brown,1,0.3121079144324942,0.42222391021711875,0.49298863756950784
I501,2022-08-13,"[50.0, 55.0)",Male,Brown,1,0.3121079144324942,0.403866348903331,0.4291483823446795
I501,2022-11-11,"[80.0, 85.0)",Male,Brown,1,0.3121079144324942,6.7555825634739,0.9930706368306632
I501,2022-11-23,"[80.0, 85.0)",Male,White,1,0.3121079144324942,6.7555825634739,0.9930706368306632
I501,2022-12-11,"[35.0, 40.0)",Male,Brown,1,0.3121079144324942,0.19301664467068286,0.2877878172039881
I509,1996-02-13,"[60.0, 65.0)",Male,,1,1.1335169630813524,3.066874900111884,2.0480590582947165
I509,1996-02-22,"[50.0, 55.0)",Female,,1,1.1335169630813524,1.533437450055942,1.790441566685318
I509,1996-07-03,"[75.0, 80.0)",Male,,1,1.1335169630813524,12.267499600447536,2.9368394043471397
I509,1997-10-25,"[80.0, 85.0)",Male,Brown,1,1.0055809744079642,21.76582195688234,3.199575827661704
I509,1997-11-23,"[45.0, 50.0)",Male,Brown,1,1.0055809744079642,0.9693281033429382,1.2132110541440215
I509,1998-11-13,"[15.0, 20.0)",Female,White,1,0.9036035710413127,0.39694410957710097,0.7368870450189303
I509,1998-11-26,"[80.0, 85.0)",Female,White,1,0.9036035710413127,16.54951595313759,3.61441428416525
I509,1999-04-23,"[70.0, 75.0)",Male,,1,0.8202167012524709,5.2780997506594005,1.928617648890945
I509,1999-09-03,"[80.0, 85.0)",Female,Black,1,0.8202167012524709,15.022283905722906,3.2808668050098833
I509,1999-10-19,"[80.0, 85.0)",Female,Brown,1,0.8202167012524709,15.022283905722906,3.2808668050098833
I509,1999-10-28,"[80.0, 85.0)",Female,White,1,0.8202167012524709,15.022283905722906,3.2808668050098833
I509,2000-07-14,"[70.0, 75.0)",Male,White,1,0.750756387059963,4.8311221818530425,1.7652920452491017
I509,2000-08-19,"[80.0, 85.0)",Male,Brown,1,0.750756387059963,16.250138248051144,2.388770322463518
I509,2000-10-09,"[75.0, 80.0)",Male,White,1,0.750756387059963,8.125069124025572,1.9451415482917218
I509,2000-10-25,"[70.0, 75.0)",Female,Brown,1,0.750756387059963,4.965320020237851,2.2731235052648886
I509,2000-12-09,"[65.0, 70.0)",Female,Brown,1,0.750756387059963,3.310213346825233,1.9046967597632396
I509,2000-12-15,"[75.0, 80.0)",Male,Brown,1,0.750756387059963,8.125069124025572,1.9451415482917218
I509,2001-01-22,"[55.0, 60.0)",Male,Brown,1,0.6627607963733729,1.1518262015526117,0.9917223595367987
I509,2001-03-28,"[60.0, 65.0)",Male,White,1,0.6627607963733729,1.7931839728716799,1.197488257083708
I509,2001-04-04,"[60.0, 65.0)",Female,Brown,1,0.6627607963733729,2.104002528169438,1.6082995325327185
I509,2001-06-14,"[60.0, 65.0)",Female,Brown,1,0.6627607963733729,2.104002528169438,1.6082995325327185
I509,2001-09-11,"[55.0, 60.0)",Male,,1,0.6627607963733729,1.1518262015526117,0.9917223595367987
I509,2001-11-21,"[75.0, 80.0)",Female,White,1,0.6627607963733729,6.575007900529494,2.1263575550312384
I509,2003-01-16,"[55.0, 60.0)",Male,White,1,0.5808010407954651,1.009386584628893,0.8690818493654768
I509,2003-01-23,"[95.0, 100.0)",Male,White,1,0.5808010407954651,138.28596209415835,1.1616020815909303
I509,2003-02-12,"[85.0, 90.0)",Male,Brown,1,0.5808010407954651,23.047660349026394,1.548802775454574
I509,2003-06-01,"[70.0, 75.0)",Female,Brown,1,0.5808010407954651,3.8412767248377326,1.7585364846307143
I509,2004-12-07,"[20.0, 25.0)",Female,Brown,1,0.5329382484451527,0.20870075518685488,0.39619751364672534
I509,2005-03-08,"[70.0, 75.0)",Male,Brown,1,0.48038815362813153,3.0913008598978857,1.1295613342066875
I509,2005-05-01,"[45.0, 50.0)",Male,,1,0.48038815362813153,0.46306935957984524,0.5795776104501343
I509,2005-05-25,"[35.0, 40.0)",Male,Brown,1,0.48038815362813153,0.29708605666551113,0.4429553104882771
I509,2005-06-14,"[70.0, 75.0)",Male,White,1,0.48038815362813153,3.0913008598978857,1.1295613342066875
I509,2005-08-07,"[75.0, 80.0)",Female,White,1,0.48038815362813153,4.765755492342575,1.5412453262235888
I509,2005-10-16,"[70.0, 75.0)",Female,White,1,0.48038815362813153,3.1771703282283834,1.4545085762629542
I509,2006-10-11,"[50.0, 55.0)",Male,White,1,0.452716070062339,0.5858127200599624,0.6224845963357161
I509,2006-12-24,"[75.0, 80.0)",Male,Brown,1,0.452716070062339,4.899524567774231,1.1729461815251507
I509,2007-01-07,"[65.0, 70.0)",Male,Brown,1,0.49395156310972144,2.027715776312485,0.9964195324799553
I509,2007-03-19,"[90.0, 95.0)",Female,Black,1,0.49395156310972144,39.20250500870805,1.8111557314023121
I509,2007-05-01,"[70.0, 75.0)",Female,White,1,0.49395156310972144,3.2668754173923378,1.4955755660822125
I509,2007-10-28,"[70.0, 75.0)",Female,Black,1,0.49395156310972144,3.2668754173923378,1.4955755660822125
I509,2007-12-11,"[75.0, 80.0)",Male,Brown,1,0.49395156310972144,5.345796137551098,1.2797835953297327
I509,2007-12-17,"[75.0, 80.0)",Male,White,1,0.49395156310972144,5.345796137551098,1.2797835953297327
I509,2008-04-02,"[70.0, 75.0)",Male,Brown,1,0.5434487256127385,3.497096046414018,1.2778388953596822
I509,2008-04-07,"[70.0, 75.0)",Male,Brown,1,0.5434487256127385,3.497096046414018,1.2778388953596822
I509,2008-04-09,"[40.0, 45.0)",Female,Brown,1,0.5434487256127385,0.4005961415396863,0.5905588318578056
I509,2008-04-25,"[70.0, 75.0)",Female,White,1,0.5434487256127385,3.5942376032588528,1.6454419747719031
I509,2008-04-30,"[75.0, 80.0)",Female,Brown,1,0.5434487256127385,5.3913564048882785,1.7435646613408693
I509,2008-06-17,"[60.0, 65.0)",Male,Brown,1,0.5434487256127385,1.470369928605894,0.9819130383230161
I509,2008-07-30,"[75.0, 80.0)",Male,Brown,1,0.5434487256127385,5.881479714423576,1.408026243633004
I509,2008-08-10,"[45.0, 50.0)",Male,White,1,0.5434487256127385,0.5238564927826667,0.6556587863667857
I509,2008-08-30,"[85.0, 90.0)",Female,Brown,1,0.5434487256127385,18.48465053104552,2.0961593702205623
I509,2009-05-27,"[75.0, 80.0)",Male,,1,0.530096212462562,5.736971996348073,1.3734310959257285
I509,2009-09-19,"[85.0, 90.0)",Male,Brown,1,0.530096212462562,21.035563986609603,1.4135898999001655
I509,2009-10-22,"[75.0, 80.0)",Male,Black,1,0.530096212462562,5.736971996348073,1.3734310959257285
I509,2009-12-04,"[70.0, 75.0)",Female,,1,0.530096212462562,3.5059273311016006,1.605013532178313
I509,2009-12-27,"[60.0, 65.0)",Male,Brown,1,0.530096212462562,1.4342429990870182,0.9577874747903109
I509,2010-01-16,"[75.0, 80.0)",Female,Brown,1,0.4717448426495077,4.6800083596181326,1.513514703500504
