CAUSE,DT,AGE,SEX,RACECOLOR,DEATH_COUNT,DEATH_RATE,DEATHS_STANDARDIZED,DEATHS_STANDARDIZED_BR
X959,2018-12-14,"[25.0, 30.0)",Male,Brown,1,0.2664009760931764,0.12560159174595775,0.23422184828786205
X959,2018-12-14,"[30.0, 35.0)",Male,Brown,1,0.2664009760931764,0.1454789078708914,0.24745962228838628
X959,2018-12-23,"[20.0, 25.0)",Male,Yellow,1,0.2664009760931764,0.12437020359158563,0.23610439449826617
X959,2018-12-23,"[25.0, 30.0)",Male,Brown,1,0.2664009760931764,0.12560159174595775,0.23422184828786205
X959,2018-12-25,"[25.0, 30.0)",Male,Brown,1,0.2664009760931764,0.12560159174595775,0.23422184828786205
X959,2018-12-28,"[15.0, 20.0)",Male,Brown,1,0.2664009760931764,0.12364289245947109,0.2331657666000706
X959,2018-12-28,"[25.0, 30.0)",Male,Brown,1,0.2664009760931764,0.12560159174595775,0.23422184828786205
X959,2018-12-28,"[25.0, 30.0)",Male,Yellow,1,0.2664009760931764,0.12560159174595775,0.23422184828786205
X959,2019-01-05,"[35.0, 40.0)",Male,Brown,1,0.2504928446718919,0.17040329569516455,0.25407131388149035
X959,2019-01-08,"[15.0, 20.0)",Male,Brown,1,0.2504928446718919,0.11625955846648654,0.21924227535610033
X959,2019-01-27,"[15.0, 20.0)",Female,Brown,1,0.2504928446718919,0.11253047828925962,0.20890157989618158
X959,2019-01-30,"[20.0, 25.0)",Male,White,1,0.2504928446718919,0.11694343822217176,0.22200542312097088
X959,2019-01-30,"[25.0, 30.0)",Male,Brown,2,0.5009856893437838,0.23620258809230732,0.4404705862745347
X959,2019-01-31,"[40.0, 45.0)",Male,White,1,0.2504928446718919,0.198803844977692,0.2763771052879875
X959,2019-02-05,"[35.0, 40.0)",Male,Brown,1,0.2504928446718919,0.17040329569516455,0.25407131388149035
X959,2019-02-16,"[15.0, 20.0)",Male,Black,1,0.2504928446718919,0.11625955846648654,0.21924227535610033
X959,2019-02-16,"[40.0, 45.0)",Male,Brown,1,0.2504928446718919,0.198803844977692,0.2763771052879875
X959,2019-02-27,"[20.0, 25.0)",Male,White,1,0.2504928446718919,0.11694343822217176,0.22200542312097088
X959,2019-03-03,"[20.0, 25.0)",Male,Brown,1,0.2504928446718919,0.11694343822217176,0.22200542312097088
X959,2019-03-24,"[60.0, 65.0)",Male,Black,1,0.2504928446718919,0.6278016157190274,0.4192459189771665
X959,2019-03-25,"[20.0, 25.0)",Female,Brown,1,0.2504928446718919,0.11210743137839774,0.21282474772875026
X959,2019-03-25,"[20.0, 25.0)",Male,Brown,1,0.2504928446718919,0.11694343822217176,0.22200542312097088
X959,2019-04-11,"[15.0, 20.0)",Male,Brown,1,0.2504928446718919,0.11625955846648654,0.21924227535610033
X959,2019-04-23,"[25.0, 30.0)",Male,Brown,1,0.2504928446718919,0.11810129404615366,0.22023529313726736
X959,2019-05-25,"[30.0, 35.0)",Male,Brown,1,0.2504928446718919,0.13679163645254033,0.2326825736057711
X959,2019-06-15,"[40.0, 45.0)",Male,Brown,1,0.2504928446718919,0.198803844977692,0.2763771052879875
X959,2019-07-13,"[25.0, 30.0)",Male,Brown,1,0.2504928446718919,0.11810129404615366,0.22023529313726736
X959,2019-07-20,"[25.0, 30.0)",Male,White,1,0.2504928446718919,0.11810129404615366,0.22023529313726736
X959,2019-08-17,"[30.0, 35.0)",Male,Brown,1,0.2504928446718919,0.13679163645254033,0.2326825736057711
X959,2019-08-19,"[20.0, 25.0)",Male,Brown,1,0.2504928446718919,0.11694343822217176,0.22200542312097088
X959,2019-08-19,"[25.0, 30.0)",Male,Brown,1,0.2504928446718919,0.11810129404615366,0.22023529313726736
X959,2019-08-20,"[25.0, 30.0)",Female,Brown,1,0.2504928446718919,0.11127080875617089,0.21170384073949075
X959,2019-08-28,"[35.0, 40.0)",Male,Brown,1,0.2504928446718919,0.17040329569516455,0.25407131388149035
